1.2728310884052414	0.000010242242188418401	1.2728310884052414	0.00005901463191214262	1.2727569904411278	3.099240268106704e-6	1.2727569904411278	0.00001785746912296464
1.267763792418493	0.000010398805634201623	1.267763792418493	0.00005996373402999596	1.2676888020618728	3.146631130358692e-6	1.2676888020618728	0.000018144752275276128
1.2627367173201431	0.00001055713222319998	1.2627367173201431	0.000060924229621557284	1.262660827434299	3.1945561793002133e-6	1.262660827434299	0.00001843548703301716
1.2577493865352027	0.00001071723478249508	1.2577493865352027	0.00006189620922704624	1.2576725899549812	3.243019314656188e-6	1.2576725899549812	0.000018729700907100913
1.2528013309914534	0.000010879126175409126	1.2528013309914534	0.00006287976373722786	1.2527236205232684	3.292024447490518e-6	1.2527236205232684	0.000019027421516930534
1.247892088972395	0.000011042819097645244	1.247892088972395	0.0000638749843932273	1.2478134573942292	3.341575438523458e-6	1.2478134573942292	0.000019328676590381877
1.2430212059736392	0.000011208326604836719	1.2430212059736392	0.00006488196278634252	1.242941646035038	3.391676257773949e-6	1.242941646035038	0.000019633493963786636
1.2381882345626487	0.000011375661811454853	1.2381882345626487	0.00006590079085785527	1.238107738984722	3.4423308934560165e-6	1.238107738984722	0.000019941901581914768
1.2333927342417386	0.000011544837768296686	1.2333927342417386	0.00006693156089883865	1.2333112957171624	3.4935433149118906e-6	1.2333112957171624	0.000020253927497956924
1.2286342713142502	0.000011715867562999184	1.2286342713142502	0.00006797436554996452	1.2285518825072654	3.5453175030335178e-6	1.2285518825072654	0.000020569599873506573
1.2239124187538217	0.000011888764319650599	1.2239124187538217	0.0000690292978013063	1.2238290723002323	3.5976574501510263e-6	1.2238290723002323	0.00002088894697854201
1.219226756076638	0.000012063541198393247	1.219226756076638	0.00007009645099214105	1.2191424445838142	3.65056715991864e-6	1.2191424445838142	0.000021211997191408356
1.2145768692166352	0.000012240211096320226	1.2145768692166352	0.00007117591881074896	1.2144915852635139	3.7040505568081262e-6	1.2144915852635139	0.00002153877899879868
1.2099623504035344	0.000012418787575872103	1.2099623504035344	0.00007226779529421001	1.20987608654061	3.758111767059296e-6	1.20987608654061	0.000021869320995735828
1.2053827980436402	0.00001259928394716789	1.2053827980436402	0.00007337217482819858	1.2052955467929773	3.8127548409896634e-6	1.2052955467929773	0.000022203651885553165
1.200837816603364	0.000012781713557333214	1.200837816603364	0.00007448915214677646	1.2007495704585815	3.8679838405544e-6	1.2007495704585815	0.00002254180047987584
1.1963270164953288	0.000012966089790131643	1.1963270164953288	0.00007561882233218239	1.1962377679216178	3.923802839241134e-6	1.1962377679216178	0.000022883795698600942
1.1918500139670887	0.000013152426065587666	1.1918500139670887	0.0000767612808146188	1.1917597554011963	3.980215921962545e-6	1.1917597554011963	0.000023229666569878748
1.1874064309922854	0.000013340735740343315	1.1874064309922854	0.0000779166233720392	1.187315154842524	4.037227154908212e-6	1.187315154842524	0.00002357944223009228
1.1829958951642703	0.000013531032215719385	1.1829958951642703	0.00007908494612992876	1.1829035938105112	4.094840618252645e-6	1.1829035938105112	0.000023933151923837723
1.1786180395920616	0.000013723329254260096	1.1786180395920616	0.00008026634556108575	1.1785247053857422	4.1530605019571725e-6	1.1785247053857422	0.000024290825003904164
1.174272502798635	0.000013917640461560067	1.174272502798635	0.0000814609184854	1.1741781280627541	4.211890948965217e-6	1.1741781280627541	0.000024652490931253014
1.1699589286214207	0.00001411397948001665	1.1699589286214207	0.00008266876206962607	1.1698635056505386	4.271336113843063e-6	1.1698635056505386	0.000025018179274997564
1.1656769661150235	0.00001431235998847241	1.1656769661150235	0.00008388997382715956	1.1655804871752544	4.331400162678433e-6	1.1655804871752544	0.000025387919712382163
1.1614262694560313	0.000014512795701848799	1.1614262694560313	0.00008512465161780459	1.16132872678506	4.392087272976717e-6	1.16132872678506	0.00002576174202876075
1.1572064978499461	0.00001471530017528809	1.1572064978499461	0.00008637289364754344	1.1571078836570081	4.4534015743940435e-6	1.1571078836570081	0.00002613967611757595
1.1530173154401016	0.000014919887311638428	1.1530173154401016	0.00008763479846830112	1.1529176219059958	4.515347302327442e-6	1.1529176219059958	0.00002652175198033708
1.1488583912185573	0.00001512657107104542	1.1488583912185573	0.00008891046497770905	1.1487576104956476	4.577928710035573e-6	1.1487576104956476	0.00002690799972659874
1.1447293989389438	0.000015335365353543875	1.1447293989389438	0.0000901999924188642	1.1446275231511462	4.641150033113405e-6	1.1446275231511462	0.000027298449573938463
1.1406300170311425	0.000015546284095776807	1.1406300170311425	0.00009150348038008813	1.1405270382739363	4.705015518770152e-6	1.1405270382739363	0.000027693131847934528
1.1365599285178214	0.00001575934127064722	1.1365599285178214	0.00009282102879468087	1.136455838858243	4.7695294257313995e-6	1.136455838858243	0.000028092076982143443
1.1325188209327364	0.000015974550886962634	1.1325188209327364	0.00009415273794067325	1.1324136124093824	4.8346960241390765e-6	1.1324136124093824	0.00002849531551807727
1.1285063862407811	0.000016191926701750796	1.1285063862407811	0.00009549870844057865	1.1284000508638037	4.900519508490651e-6	1.1284000508638037	0.000028902878105180252
1.1245223207597241	0.00001641148311391566	1.1245223207597241	0.00009685904126113762	1.1244148505108311	4.967004268112641e-6	1.1244148505108311	0.000029314795500806037
1.1205663250835967	0.000016633234280173198	1.1205663250835967	0.00009823383771306404	1.1204577119160606	5.034154619607072e-6	1.1204577119160606	0.000029731098570193607
1.1166381040077058	0.00001685719439399206	1.1166381040077058	0.00009962319945078566	1.1165283398463508	5.101974891280226e-6	1.1165283398463508	0.00003015181828644395
